aX,aY,aZ,gX,gY,gZ
1.625,0.652,1.695,184.021,345.703,-205.933
1.156,0.851,2.338,217.102,384.583,-229.248
0.545,1.087,2.853,162.048,351.562,-238.281
-0.010,1.255,2.876,61.035,254.333,-225.586
-0.301,1.191,2.600,-7.141,130.066,-174.194
-0.266,0.920,2.128,-14.404,24.597,-89.600
-0.094,0.529,1.599,6.470,-49.927,6.226
0.271,0.151,1.088,21.362,-90.088,87.280
0.630,-0.251,0.681,15.198,-110.229,135.193
0.785,-0.667,0.504,-11.902,-113.708,146.973
0.789,-1.007,0.469,-45.349,-96.558,128.113
0.739,-1.144,0.526,-63.232,-62.683,90.332
0.689,-1.121,0.622,-51.697,-26.367,47.058
0.589,-0.992,0.711,-20.935,1.099,10.925
0.485,-0.780,0.779,10.010,19.348,-14.160
0.397,-0.543,0.839,28.137,27.039,-28.687
0.337,-0.363,0.890,26.367,23.193,-32.593
0.296,-0.250,0.924,10.254,13.245,-27.771
0.288,-0.233,0.950,-10.864,2.380,-15.869
0.281,-0.269,0.959,-30.945,-9.949,-1.343
0.297,-0.290,0.946,-45.471,-21.729,10.559
0.300,-0.308,0.932,-51.941,-32.715,17.456
0.293,-0.314,0.898,-53.772,-42.114,19.775
0.292,-0.288,0.856,-53.101,-48.706,19.348
0.288,-0.228,0.837,-47.546,-49.011,16.113
0.267,-0.173,0.849,-34.302,-40.283,12.024
0.228,-0.164,0.862,-17.151,-27.161,11.841
0.208,-0.184,0.880,-5.310,-18.677,16.357
0.205,-0.194,0.900,-3.174,-17.761,22.278
0.207,-0.185,0.912,-8.728,-20.874,26.794
0.243,-0.121,0.927,-15.747,-23.804,28.809
0.255,-0.036,0.930,-19.897,-25.208,27.771
0.281,0.051,0.960,-19.653,-24.536,25.330
0.314,0.109,0.986,-15.137,-22.888,22.949
0.295,0.158,1.001,-6.653,-19.958,20.081
0.273,0.185,1.019,5.981,-15.808,18.921
0.244,0.179,1.054,21.851,-12.939,23.804
0.235,0.141,1.075,35.156,-12.329,34.302
0.251,0.082,1.094,40.100,-13.672,48.584
0.277,0.002,1.088,34.973,-17.700,62.561
0.285,-0.096,1.046,23.193,-26.550,73.303
0.297,-0.198,0.985,8.545,-39.001,81.116
0.318,-0.271,0.909,-4.456,-52.002,85.815
0.340,-0.328,0.848,-13.306,-63.416,86.975
0.345,-0.368,0.802,-16.968,-71.655,84.045
0.328,-0.388,0.781,-13.794,-75.317,77.148
0.315,-0.388,0.780,-3.601,-74.219,67.749
0.305,-0.364,0.798,10.681,-67.993,58.228
0.281,-0.333,0.825,25.024,-58.350,48.279
0.246,-0.312,0.842,34.912,-50.171,38.452
0.195,-0.301,0.836,38.147,-45.715,30.579
0.127,-0.289,0.808,35.950,-44.067,25.330
0.135,-0.287,0.821,30.518,-41.443,23.560
0.072,-0.299,0.823,24.414,-42.236,22.766
0.061,-0.306,0.858,17.639,-39.917,21.973
0.043,-0.295,0.895,11.414,-40.039,21.606
0.009,-0.291,0.904,4.700,-44.006,20.691
-0.026,-0.292,0.899,-1.526,-49.316,19.348
-0.047,-0.313,0.883,-5.981,-52.795,17.578
-0.056,-0.321,0.856,-7.446,-53.467,15.808
-0.055,-0.322,0.826,-4.150,-51.819,13.855
-0.052,-0.321,0.802,5.127,-47.119,11.841
-0.048,-0.314,0.788,17.944,-40.710,11.169
-0.047,-0.307,0.777,30.273,-33.020,11.169
-0.068,-0.294,0.785,38.757,-23.254,10.559
-0.092,-0.301,0.799,40.894,-12.024,8.972
-0.109,-0.321,0.832,37.170,-1.892,6.958
-0.114,-0.363,0.876,28.625,5.798,5.859
-0.120,-0.402,0.909,16.541,10.193,4.639
-0.122,-0.422,0.917,3.113,9.338,3.235
-0.121,-0.433,0.931,-7.446,5.127,1.343
-0.103,-0.432,0.942,-13.000,-0.061,-1.404
-0.075,-0.413,0.928,-12.207,-4.395,-4.150
-0.077,-0.381,0.902,-4.639,-7.202,-7.263
-0.071,-0.352,0.893,7.568,-7.324,-9.888
-0.040,-0.311,0.891,18.066,-5.676,-10.559
-0.031,-0.274,0.901,22.339,-3.357,-11.230
-0.034,-0.245,0.912,19.043,-1.648,-12.634
-0.032,-0.229,0.927,9.888,-1.953,-13.428
-0.052,-0.219,0.940,-1.160,-4.578,-13.672
-0.081,-0.220,0.955,-10.132,-8.667,-14.282
-0.079,-0.221,0.952,-14.282,-12.207,-13.916
-0.052,-0.209,0.955,-12.573,-15.564,-11.963
-0.026,-0.198,0.969,-5.493,-18.799,-9.399
-0.021,-0.181,0.996,2.686,-20.874,-6.592
-0.013,-0.167,1.014,8.118,-22.217,-4.333
-0.022,-0.162,1.020,8.545,-23.743,-2.808
-0.043,-0.168,1.014,3.601,-26.184,-2.625
-0.059,-0.190,1.005,-4.211,-29.724,-2.747
-0.072,-0.214,0.982,-11.658,-34.119,-2.563
-0.071,-0.230,0.959,-15.930,-39.185,-1.526
-0.041,-0.245,0.953,-17.090,-43.823,0.427
-0.003,-0.237,0.931,-15.198,-45.776,1.648
0.010,-0.213,0.901,-9.705,-44.250,1.404
-0.030,-0.203,0.896,-2.502,-40.222,-2.319
-0.078,-0.194,0.899,2.380,-33.508,-8.423
-0.107,-0.179,0.900,5.127,-27.527,-14.832
-0.151,-0.168,0.903,8.362,-23.987,-19.043
-0.187,-0.154,0.907,12.329,-22.339,-21.362
-0.171,-0.134,0.905,15.564,-22.522,-21.790
-0.139,-0.111,0.891,18.311,-25.330,-20.508
-0.138,-0.103,0.889,19.836,-27.466,-19.287
-0.148,-0.122,0.904,17.700,-27.222,-18.616
-0.186,-0.159,0.907,9.338,-26.550,-17.700
-0.261,-0.185,0.895,-2.625,-25.940,-17.639
-0.319,-0.207,0.873,-13.367,-25.024,-16.541
-0.363,-0.240,0.850,-20.386,-23.254,-14.038
-0.385,-0.257,0.840,-24.048,-20.569,-11.597
-0.341,-0.255,0.851,-25.330,-17.456,-9.216
-0.286,-0.235,0.861,-25.391,-14.160,-6.409
-0.292,-0.239,0.893,-24.414,-10.986,-6.104
-0.321,-0.259,0.927,-24.170,-8.789,-7.324
-0.365,-0.278,0.939,-23.743,-9.521,-7.629
-0.378,-0.285,0.945,-20.569,-11.536,-6.897
-0.389,-0.290,0.930,-15.137,-12.939,-6.470
-0.416,-0.286,0.912,-10.620,-13.123,-7.080
-0.426,-0.269,0.905,-7.385,-11.841,-7.690
-0.424,-0.256,0.897,-5.249,-10.986,-7.446
-0.427,-0.256,0.899,-4.944,-9.644,-6.226

-0.964,-0.665,1.011,-22.156,30.884,-1.038
-1.030,-0.711,1.017,-21.912,33.081,-4.272
-1.048,-0.757,1.028,-21.790,36.316,-7.690
-1.072,-0.792,1.026,-24.658,38.818,-12.146
-1.106,-0.813,1.026,-29.236,40.405,-18.555
-1.126,-0.842,1.024,-32.471,42.664,-27.344
-1.167,-0.865,1.034,-32.349,46.448,-38.879
-1.200,-0.886,1.040,-27.954,52.429,-53.955
-1.196,-0.880,1.049,-19.043,59.326,-71.716
-1.162,-0.856,1.061,-5.615,65.430,-89.600
-1.115,-0.799,1.072,12.695,70.374,-104.736
-1.048,-0.739,1.045,36.194,77.087,-114.685
-1.000,-0.679,1.007,63.049,84.473,-119.934
-0.947,-0.605,0.972,85.388,91.858,-119.812
-0.915,-0.624,0.977,98.572,96.191,-111.694
-0.798,-0.611,0.967,97.656,94.055,-95.703
-0.638,-0.524,0.927,86.182,83.923,-72.510
-0.367,-0.472,0.757,74.280,66.162,-43.274
0.080,-0.412,0.461,60.791,40.283,-10.071
0.588,-0.416,0.100,36.743,9.705,21.973
1.287,-0.379,-0.137,-3.784,-14.771,45.410
1.959,-0.240,-0.230,-52.124,-20.081,47.852
2.327,-0.101,-0.226,-90.515,2.991,24.841
2.614,0.013,-0.042,-110.596,55.359,-20.264
2.822,0.247,0.181,-109.863,123.779,-78.430
2.838,0.573,0.514,-70.313,195.496,-132.690
2.658,0.842,0.995,12.695,268.250,-172.974
2.177,1.071,1.562,107.422,344.360,-191.956
1.484,1.329,2.106,175.537,397.400,-197.510
0.744,1.509,2.542,175.964,382.751,-199.951
0.206,1.545,2.762,106.445,280.884,-195.068
-0.242,1.381,2.571,36.194,140.137,-160.339
-0.373,0.894,2.008,26.184,12.573,-86.975
-0.171,0.449,1.491,55.237,-81.665,3.662
0.166,0.054,0.842,65.247,-146.362,82.886
0.440,-0.447,0.153,28.320,-175.537,129.517
0.652,-0.880,-0.200,-38.696,-178.162,135.071
0.719,-1.109,-0.193,-93.079,-146.912,110.352
0.592,-1.174,0.009,-91.919,-76.355,65.430
0.484,-1.114,0.228,-36.560,-1.221,16.846
0.352,-0.888,0.467,36.194,53.894,-21.362
0.197,-0.608,0.681,91.736,90.942,-44.678
0.078,-0.337,0.902,108.154,108.765,-50.598
0.062,-0.121,1.036,84.900,95.581,-42.908
0.055,-0.053,1.108,40.100,55.298,-29.236
0.119,-0.095,1.081,-1.160,12.146,-9.338
0.197,-0.262,1.027,-27.039,-21.057,13.855
0.265,-0.399,1.016,-38.574,-37.354,29.175
0.302,-0.485,1.030,-36.926,-40.710,35.034
0.271,-0.563,1.005,-25.513,-38.696,32.776
0.255,-0.615,0.950,-12.451,-38.391,26.672
0.279,-0.627,0.918,-0.977,-34.424,19.775
0.261,-0.592,0.917,12.207,-20.020,10.925
0.208,-0.512,0.923,24.353,-3.174,0.977
0.157,-0.389,0.918,32.104,3.845,-7.935
0.103,-0.240,0.873,33.386,0.427,-15.869
0.042,-0.135,0.797,30.334,-6.714,-21.301
0.030,-0.124,0.767,23.315,-13.184,-18.005
0.048,-0.154,0.797,12.329,-11.475,-6.775
0.053,-0.210,0.871,4.639,-3.418,3.540
0.053,-0.268,0.931,1.282,0.977,9.338
0.089,-0.316,0.933,-0.671,-0.183,12.085
0.114,-0.297,0.905,-1.160,-3.845,11.536
0.074,-0.271,0.858,1.282,-5.371,7.996
0.052,-0.246,0.806,3.357,-5.066,4.150
0.039,-0.185,0.802,6.226,-2.075,0.549
-0.023,-0.166,0.826,12.268,4.822,-1.099
-0.054,-0.196,0.849,14.587,8.484,2.441
0.051,-0.251,0.868,8.667,5.249,8.423
0.054,-0.264,0.837,-1.831,-1.465,11.169
0.047,-0.272,0.800,-9.949,-5.920,11.169
0.059,-0.297,0.786,-13.245,-5.676,10.559
0.069,-0.305,0.850,-11.047,1.343,8.362
0.046,-0.321,0.948,-5.676,12.146,7.690
0.043,-0.373,1.047,-3.601,19.714,10.071
0.070,-0.418,1.097,-6.226,19.836,13.123
0.086,-0.412,1.074,-9.705,10.986,13.306
0.083,-0.374,0.978,-10.132,-2.747,9.888
0.077,-0.338,0.867,-7.812,-14.160,6.348
0.083,-0.284,0.836,-4.883,-17.151,3.418
0.071,-0.284,0.874,-1.648,-10.681,2.747
0.079,-0.321,0.953,0.000,-2.014,5.310
0.097,-0.345,1.003,-0.793,3.296,8.789
0.113,-0.347,1.015,-2.197,3.540,9.277
0.100,-0.319,0.986,-2.808,0.549,6.348
0.067,-0.279,0.937,-1.953,-1.404,3.357
0.052,-0.262,0.902,-0.854,-2.930,3.845
0.057,-0.281,0.907,-0.793,-2.686,7.874
0.080,-0.319,0.949,-0.610,-1.282,13.550
0.100,-0.339,0.982,0.549,0.305,16.846
0.099,-0.336,0.980,2.869,0.244,15.869
0.088,-0.317,0.943,3.906,-2.075,12.268
0.089,-0.331,0.899,1.465,-5.005,9.949
0.089,-0.363,0.871,-4.028,-5.920,10.132
0.106,-0.411,0.854,-9.216,-4.333,10.864
0.116,-0.453,0.847,-11.414,-2.136,9.888
0.130,-0.437,0.854,-10.742,0.305,6.592
0.106,-0.384,0.888,-4.333,5.310,2.014
0.073,-0.323,0.946,5.615,12.024,-1.282
0.054,-0.281,0.992,11.719,16.235,-1.160
0.051,-0.282,1.005,10.437,14.587,2.075
0.080,-0.306,0.990,2.319,6.836,6.042
0.094,-0.327,0.953,-7.202,-2.136,8.484
0.111,-0.333,0.930,-13.489,-8.118,8.179
0.105,-0.325,0.910,-13.672,-9.033,5.798
0.103,-0.317,0.912,-7.507,-4.089,4.211
0.099,-0.305,0.948,0.305,2.563,3.784
0.080,-0.315,0.964,4.395,7.568,4.211
0.076,-0.355,0.952,2.136,6.470,5.554
0.111,-0.362,0.929,-4.211,2.380,6.531
0.117,-0.329,0.921,-7.629,0.488,4.150
0.089,-0.290,0.915,-4.700,1.648,-0.305
0.066,-0.231,0.917,0.427,3.784,-2.686
0.052,-0.178,0.939,4.517,5.676,-2.747
0.042,-0.144,0.974,4.883,7.080,-1.099
0.032,-0.122,1.008,2.075,7.568,1.221
0.036,-0.138,1.018,-1.038,6.042,4.700
0.043,-0.207,0.998,-3.418,2.869,10.803
0.059,-0.305,0.945,-5.737,-1.465,18.372

-1.752,-0.308,0.992,-2.808,8.972,5.188
-2.036,-0.381,0.963,-12.756,20.569,2.258
-2.366,-0.507,0.918,-21.912,30.518,1.160
-2.634,-0.690,0.890,-27.832,40.283,1.953
-2.768,-0.809,0.920,-31.921,47.852,3.662
-2.738,-0.867,0.958,-32.898,53.711,8.301
-2.581,-0.916,0.983,-30.396,55.176,10.498
-2.344,-0.982,0.953,-19.897,52.490,8.179
-2.017,-1.016,0.878,-3.967,38.696,3.113
-1.687,-1.030,0.711,20.935,18.066,-1.160
-1.255,-0.979,0.489,60.364,1.160,0.183
-0.589,-0.919,0.197,119.751,-12.878,16.235
0.401,-0.947,-0.142,189.270,-21.729,50.476
1.276,-0.505,-0.454,236.389,-13.428,90.149
2.046,0.230,-0.663,261.658,34.058,115.295
2.886,0.746,-0.857,255.371,130.737,135.803
3.678,1.014,-0.679,152.161,242.737,146.851
4.000,1.048,0.138,-41.687,312.805,120.239
4.000,0.958,1.167,-221.802,343.628,39.185
3.578,0.794,2.249,-285.156,366.028,-70.557
2.825,0.550,3.109,-208.374,400.024,-162.537
2.235,0.661,3.695,-30.090,421.692,-222.046
1.417,0.958,3.884,168.274,404.968,-258.179
0.701,1.495,3.512,295.471,325.867,-276.978
0.036,1.955,2.762,313.477,181.885,-273.865
-0.517,2.030,1.795,262.207,24.475,-223.938
-0.505,1.642,0.899,175.659,-95.947,-122.070
-0.136,1.078,0.328,75.378,-167.664,-6.042
0.126,0.275,0.069,-12.634,-187.256,79.712
0.321,-0.499,-0.012,-68.298,-164.062,122.070
0.502,-0.994,0.066,-82.153,-120.605,125.977
0.556,-1.194,0.225,-52.063,-69.092,97.595
0.482,-1.107,0.323,0.854,-15.137,49.255
0.297,-0.950,0.326,41.870,23.804,1.404
0.180,-0.763,0.302,46.936,38.940,-25.085
0.161,-0.474,0.345,24.231,41.260,-31.311
0.098,-0.245,0.430,-4.028,42.114,-28.137
0.027,-0.110,0.467,-36.133,34.363,-21.667
0.016,-0.021,0.494,-75.684,10.437,-12.268
0.042,0.057,0.543,-110.229,-19.775,-2.075
0.082,0.106,0.674,-125.610,-40.222,7.812
0.122,0.088,0.847,-117.065,-42.480,15.198
0.166,0.083,0.974,-91.614,-37.231,19.958
0.196,0.108,1.028,-62.195,-37.231,22.217
0.237,0.116,1.060,-35.339,-41.138,25.146
0.277,0.126,1.085,-12.268,-42.542,32.837
0.346,0.093,1.129,5.859,-39.978,45.471
0.429,0.028,1.129,17.883,-38.452,57.861
0.493,-0.021,1.095,17.334,-46.326,66.833
0.546,-0.052,1.016,6.042,-61.707,72.937
0.542,-0.107,0.919,-6.653,-78.918,74.707
0.501,-0.185,0.821,-11.719,-94.543,68.359
0.496,-0.228,0.759,-10.620,-103.760,60.425
0.505,-0.260,0.748,-2.502,-101.440,53.589
0.546,-0.266,0.779,8.911,-88.928,45.959
0.574,-0.266,0.819,17.212,-76.355,36.072
0.598,-0.277,0.833,21.667,-70.923,23.315
0.536,-0.284,0.833,22.278,-72.449,8.850
0.469,-0.329,0.818,17.944,-76.050,-2.441
0.340,-0.340,0.761,7.812,-77.393,-8.057
0.164,-0.329,0.697,-2.808,-73.181,-13.855
0.205,-0.281,0.708,-8.789,-64.636,-18.433
0.157,-0.252,0.717,-12.939,-62.500,-16.785
0.197,-0.258,0.739,-25.635,-61.340,-11.230
0.193,-0.222,0.748,-48.706,-62.744,-4.578
0.141,-0.238,0.746,-78.247,-65.308,-1.892
0.026,-0.290,0.721,-107.422,-68.054,-4.517
-0.031,-0.315,0.731,-128.662,-67.322,-10.986
-0.065,-0.315,0.768,-138.306,-64.453,-19.165
-0.100,-0.283,0.805,-138.672,-60.120,-29.968
-0.137,-0.222,0.835,-132.690,-54.382,-41.382
-0.188,-0.154,0.876,-121.765,-46.265,-51.147
-0.236,-0.109,0.912,-108.154,-37.720,-58.044
-0.375,-0.038,0.928,-95.215,-31.982,-61.401
-0.484,0.032,0.951,-80.078,-29.663,-63.171
-0.555,0.099,0.944,-62.744,-30.090,-63.721
-0.595,0.165,0.917,-46.326,-32.410,-63.110
-0.700,0.214,0.888,-32.837,-34.546,-62.439
-0.787,0.240,0.887,-23.682,-33.081,-59.753
-0.843,0.247,0.878,-20.813,-29.785,-55.176
-0.928,0.223,0.872,-25.452,-28.198,-48.645
-0.947,0.172,0.878,-36.560,-28.015,-40.466
-0.974,0.107,0.866,-52.612,-30.212,-30.457
-0.950,0.044,0.833,-65.491,-31.128,-19.531
-0.913,-0.000,0.805,-69.519,-28.320,-10.925
-0.866,-0.038,0.788,-63.354,-21.179,-5.188
-0.837,-0.053,0.792,-48.889,-10.010,-2.380
-0.779,-0.048,0.830,-31.738,1.343,-2.380
-0.713,-0.028,0.879,-17.700,13.428,-5.127
-0.639,0.020,0.927,-7.996,23.254,-9.827
-0.568,0.073,1.000,0.854,32.166,-15.320
-0.519,0.119,1.068,10.315,38.391,-19.348
-0.471,0.168,1.128,17.517,41.016,-21.240
-0.458,0.231,1.153,22.339,41.443,-21.057
-0.484,0.285,1.175,27.161,39.673,-18.860
-0.511,0.326,1.196,30.273,34.790,-14.526
-0.547,0.337,1.210,26.245,27.222,-7.874
-0.566,0.332,1.210,14.221,16.968,-1.221
-0.587,0.306,1.180,-0.793,4.517,6.165
-0.606,0.269,1.132,-12.207,-8.179,13.672
-0.568,0.234,1.080,-17.090,-19.592,21.057
-0.526,0.198,1.020,-15.259,-28.687,28.381
-0.484,0.176,0.968,-8.911,-33.203,33.936
-0.453,0.156,0.928,-3.479,-32.593,37.781
-0.443,0.135,0.912,-2.258,-27.893,38.452
-0.436,0.119,0.926,-6.714,-21.790,36.743
-0.462,0.110,0.943,-13.977,-15.747,35.156
-0.486,0.085,0.961,-19.287,-10.681,34.302
-0.493,0.063,0.982,-20.081,-8.240,33.936
-0.488,0.039,0.982,-16.907,-9.338,33.569
-0.486,0.022,0.971,-11.719,-12.634,32.837
-0.500,0.018,0.947,-6.531,-15.747,32.410
-0.497,0.014,0.927,-0.732,-16.479,32.532
-0.490,0.004,0.917,3.784,-15.808,32.288
-0.485,-0.012,0.924,5.371,-15.076,30.579
-0.476,-0.021,0.928,3.906,-14.648,28.137
-0.484,-0.019,0.920,1.709,-13.306,25.940
-0.494,-0.020,0.914,3.357,-10.986,24.414
-0.495,-0.022,0.901,7.874,-9.155,23.865

-1.468,-0.318,1.099,-18.311,36.804,9.705
-1.685,-0.409,1.104,-22.705,39.246,5.554
-1.872,-0.510,1.121,-22.583,42.725,1.343
-1.978,-0.621,1.137,-20.447,45.959,-0.610
-1.979,-0.707,1.170,-19.531,47.913,-2.136
-1.918,-0.731,1.169,-19.775,47.913,-6.348
-1.777,-0.728,1.175,-15.259,48.950,-15.015
-1.697,-0.749,1.190,-3.662,48.584,-27.527
-1.634,-0.786,1.187,10.132,43.823,-41.748
-1.567,-0.812,1.137,23.132,32.104,-54.077
-1.442,-0.758,1.077,40.222,15.198,-60.547
-1.259,-0.695,1.040,69.946,-4.456,-55.847
-0.888,-0.674,0.838,110.901,-26.917,-39.795
-0.198,-0.581,0.499,154.846,-51.941,-13.794
0.564,-0.361,0.047,202.087,-66.223,19.226
1.279,-0.213,-0.534,253.113,-51.697,49.805
1.936,-0.028,-1.031,281.433,0.244,60.303
2.507,0.162,-1.267,253.418,91.431,46.082
3.049,0.433,-1.056,155.884,197.632,14.709
3.344,0.833,-0.389,14.343,282.715,-28.809
3.414,1.285,0.472,-106.140,348.755,-79.773
3.074,1.355,1.246,-167.175,396.973,-124.268
2.737,1.338,2.001,-172.363,424.805,-151.550
2.077,1.460,2.640,-124.390,421.326,-165.649
1.300,1.467,3.033,-30.762,389.038,-166.321
0.340,1.541,2.990,61.951,316.101,-150.330
-0.380,1.529,2.553,111.633,194.641,-120.911
-0.615,1.292,1.951,108.459,50.415,-72.510
-0.327,0.881,1.249,78.674,-69.336,1.587
0.139,0.408,0.559,49.500,-134.705,85.693
0.553,-0.088,0.243,24.292,-144.470,141.541
0.696,-0.490,0.111,-5.615,-110.901,151.978
0.679,-0.654,0.164,-36.926,-61.829,118.652
0.582,-0.663,0.387,-52.979,-18.494,65.063
0.439,-0.564,0.617,-40.894,15.259,18.555
0.358,-0.413,0.836,-6.165,44.983,-8.240
0.323,-0.219,1.003,33.142,70.557,-16.541
0.318,-0.050,1.124,61.462,82.397,-13.000
0.233,0.000,1.170,64.331,72.083,-5.066
0.146,-0.009,1.119,36.255,39.063,5.615
0.199,-0.046,1.043,-4.761,-1.709,20.325
0.302,-0.125,1.014,-37.231,-30.090,35.828
0.373,-0.212,1.036,-52.185,-42.236,46.814
0.441,-0.275,1.081,-49.561,-44.617,49.927
0.502,-0.300,1.132,-34.058,-42.114,45.288
0.543,-0.263,1.178,-14.526,-38.696,36.438
0.548,-0.214,1.198,3.662,-36.316,26.855
0.510,-0.161,1.194,17.029,-38.086,18.799
0.422,-0.123,1.164,25.024,-45.410,13.733
0.339,-0.103,1.125,30.273,-55.054,11.597
0.324,-0.082,1.073,36.438,-65.002,14.099
0.323,-0.083,1.010,41.931,-74.341,20.020
0.307,-0.077,0.930,43.762,-81.543,26.917
0.301,-0.071,0.852,42.236,-86.060,32.349
0.247,-0.034,0.806,38.757,-89.600,36.499
0.366,-0.027,0.762,32.898,-90.698,41.199
0.408,-0.022,0.744,25.696,-87.891,43.274
0.422,-0.021,0.755,18.066,-86.182,44.800
0.412,-0.030,0.787,10.620,-84.351,47.791
0.396,-0.085,0.839,5.493,-81.177,49.927
0.271,-0.137,0.873,1.709,-80.627,49.561
0.229,-0.190,0.911,-1.099,-80.872,46.265
0.160,-0.234,0.904,-2.441,-82.581,42.786
0.130,-0.250,0.880,-3.357,-85.022,40.649
0.137,-0.260,0.839,-5.859,-86.121,39.246
0.143,-0.258,0.790,-10.986,-85.144,38.696
0.176,-0.248,0.754,-18.005,-83.923,37.598
0.175,-0.236,0.730,-25.940,-84.717,34.912
0.110,-0.236,0.722,-34.241,-84.839,30.396
0.039,-0.245,0.736,-41.565,-80.750,24.231
-0.035,-0.257,0.771,-48.096,-74.280,18.066
-0.094,-0.253,0.798,-54.382,-66.528,12.085
-0.163,-0.228,0.819,-57.861,-59.692,5.066
-0.235,-0.204,0.832,-58.044,-54.810,-0.977
-0.246,-0.184,0.847,-55.908,-51.880,-2.319
-0.222,-0.140,0.836,-55.542,-51.758,-0.366
-0.208,-0.093,0.809,-55.725,-54.565,0.549
-0.216,-0.074,0.792,-53.955,-57.739,-0.183
-0.261,-0.066,0.776,-49.683,-58.594,-1.526
-0.314,-0.061,0.780,-44.312,-55.481,-3.296
-0.382,-0.047,0.805,-38.086,-49.377,-5.920
-0.385,-0.054,0.815,-32.715,-42.603,-10.010
-0.428,-0.063,0.841,-27.222,-34.485,-18.738
-0.494,-0.019,0.874,-22.400,-30.518,-26.306
-0.511,0.016,0.866,-18.127,-26.367,-30.029
-0.519,0.044,0.890,-11.841,-22.400,-30.151
-0.518,0.048,0.895,-5.493,-19.653,-26.672
-0.550,0.039,0.872,-1.160,-20.447,-19.104
-0.549,0.013,0.851,0.427,-23.010,-10.498
-0.525,-0.018,0.819,-4.578,-25.146,-4.028
-0.527,-0.041,0.798,-16.479,-25.696,-3.662
-0.538,-0.059,0.800,-29.602,-23.132,-9.644
-0.582,-0.042,0.844,-37.292,-17.639,-16.357
-0.621,-0.027,0.904,-36.377,-9.705,-19.592
-0.643,-0.018,0.959,-27.649,-2.747,-19.775
-0.628,0.005,0.995,-16.724,0.732,-15.869
-0.597,0.035,0.994,-8.789,0.488,-10.254
-0.558,0.037,0.985,-4.028,-3.967,-5.188
-0.515,0.037,0.971,-3.052,-12.695,-1.282
-0.506,0.027,0.950,-4.578,-20.996,2.136
-0.509,0.016,0.946,-7.446,-24.536,4.883
-0.501,0.032,0.953,-11.292,-23.315,6.653
-0.492,0.047,0.970,-15.564,-20.203,5.554
-0.494,0.048,0.984,-19.653,-18.005,2.136
-0.494,0.050,0.994,-24.109,-17.700,-1.282
-0.495,0.047,0.986,-28.137,-19.287,-3.540
-0.495,0.053,0.968,-30.151,-22.522,-5.554
-0.512,0.075,0.943,-27.344,-25.208,-7.385
-0.553,0.095,0.930,-19.043,-26.917,-7.935
-0.604,0.111,0.912,-9.033,-26.611,-6.653
-0.627,0.118,0.872,-1.099,-24.353,-3.845
-0.633,0.120,0.839,3.174,-21.545,-0.610
-0.647,0.102,0.809,2.686,-18.555,3.418
-0.655,0.073,0.797,-3.235,-16.052,7.507
-0.668,0.035,0.796,-11.353,-13.611,11.475
-0.678,0.004,0.810,-19.592,-9.705,14.404
-0.666,-0.025,0.826,-25.635,-4.517,16.235
-0.652,-0.041,0.844,-28.076,-0.488,16.052
-0.639,-0.049,0.865,-26.245,2.441,15.198

