aX,aY,aZ,gX,gY,gZ
-1.232,-0.383,1.200,4.578,60.181,7.080
-1.324,-0.398,1.277,7.446,71.106,-5.798
-1.363,-0.376,1.352,14.343,83.374,-22.095
-1.295,-0.323,1.385,23.315,93.384,-38.452
-1.257,-0.265,1.389,35.706,98.938,-50.903
-1.210,-0.248,1.381,49.561,100.464,-57.007
-1.251,-0.282,1.371,59.631,99.426,-58.716
-1.274,-0.312,1.348,64.026,93.872,-56.824
-1.333,-0.363,1.301,64.331,79.407,-52.490
-1.312,-0.413,1.195,63.293,59.387,-46.143
-1.276,-0.449,1.046,65.369,37.170,-34.790
-1.093,-0.495,0.870,72.449,12.756,-19.165
-0.808,-0.532,0.563,82.214,-14.038,0.916
-0.420,-0.633,0.161,97.717,-41.260,25.757
0.028,-0.707,-0.349,111.633,-67.200,52.490
0.526,-0.733,-0.872,119.263,-82.886,78.003
1.228,-0.716,-1.355,120.117,-66.956,89.172
1.978,-0.567,-1.535,96.802,-1.709,73.792
2.512,-0.233,-1.208,47.852,100.891,37.903
2.887,0.054,-0.614,-10.803,204.773,-4.211
2.962,0.361,-0.005,-69.397,288.147,-47.913
2.945,0.623,0.535,-101.685,345.825,-88.318
2.767,0.807,1.040,-98.511,375.305,-129.395
2.388,0.919,1.634,-76.233,385.132,-161.865
1.858,0.847,2.154,-34.180,377.197,-179.077
1.233,0.869,2.418,9.460,344.360,-183.228
0.541,0.915,2.464,44.128,278.503,-183.655
0.104,1.017,2.281,66.650,181.824,-178.162
-0.159,1.107,1.900,83.374,83.496,-151.245
-0.196,1.020,1.509,98.877,13.367,-97.107
-0.124,0.801,1.166,102.295,-21.729,-25.452
0.050,0.429,0.896,73.730,-39.185,38.391
0.282,0.020,0.739,11.841,-54.199,81.055
0.470,-0.321,0.677,-49.744,-61.035,97.778
0.571,-0.588,0.711,-78.552,-51.270,91.614
0.544,-0.765,0.821,-63.049,-26.428,71.228
0.512,-0.838,0.931,-19.958,2.808,48.401
0.479,-0.760,0.991,23.193,25.574,29.419
0.414,-0.615,1.000,46.265,34.241,12.512
0.376,-0.447,0.987,40.955,28.137,-1.709
0.343,-0.259,0.963,18.372,13.123,-9.949
0.297,-0.098,0.966,-2.014,-1.343,-12.024
0.254,0.017,0.973,-12.817,-11.108,-7.385
0.221,0.052,1.006,-18.433,-18.799,0.122
0.246,0.078,1.054,-24.658,-26.733,9.460
0.315,0.097,1.100,-28.320,-32.776,17.456
0.361,0.114,1.144,-24.658,-37.415,22.400
0.378,0.117,1.177,-13.794,-40.710,25.024
0.390,0.126,1.190,0.427,-41.321,27.039
0.395,0.137,1.183,14.771,-40.405,30.579
0.396,0.148,1.167,25.940,-40.527,36.255
0.404,0.158,1.150,28.320,-43.152,44.189
0.430,0.174,1.123,20.264,-49.011,52.246
0.469,0.175,1.088,4.822,-59.753,57.983
0.506,0.148,1.062,-10.681,-74.341,61.768
0.562,0.109,1.029,-19.287,-88.989,64.270
0.558,0.057,0.984,-17.029,-102.173,65.369
0.525,0.001,0.917,-3.235,-112.610,66.467
0.480,-0.075,0.837,16.357,-120.117,67.932
0.423,-0.131,0.742,33.508,-124.634,68.726
0.393,-0.173,0.671,43.152,-126.160,67.871
0.408,-0.198,0.610,43.945,-124.695,66.895
0.454,-0.183,0.593,36.194,-119.812,65.918
0.485,-0.164,0.605,24.719,-112.976,64.636
0.495,-0.165,0.612,12.512,-107.422,62.073
0.485,-0.188,0.601,1.282,-104.126,60.181
0.377,-0.230,0.570,-11.292,-103.394,57.068
0.285,-0.291,0.548,-26.489,-104.187,53.955
0.182,-0.341,0.533,-42.664,-104.004,49.683
0.096,-0.350,0.536,-57.495,-103.088,44.678
0.028,-0.347,0.546,-66.895,-98.022,41.809
-0.013,-0.354,0.577,-68.237,-87.402,40.527
0.009,-0.343,0.612,-62.683,-76.294,41.931
0.046,-0.337,0.645,-54.932,-67.444,44.861
0.031,-0.357,0.669,-50.842,-62.317,45.410
-0.030,-0.405,0.683,-53.589,-59.387,41.687
-0.075,-0.419,0.724,-62.927,-54.688,35.339
-0.100,-0.411,0.776,-74.951,-49.805,28.687
-0.152,-0.380,0.831,-85.083,-45.654,22.461
-0.179,-0.360,0.890,-89.355,-42.419,16.663
-0.195,-0.348,0.932,-86.792,-41.504,12.451
-0.196,-0.335,0.948,-79.468,-45.776,8.484
-0.232,-0.330,0.942,-68.604,-53.284,3.235
-0.292,-0.316,0.931,-55.420,-57.800,-3.601
-0.368,-0.288,0.927,-40.039,-55.664,-11.475
-0.428,-0.276,0.930,-24.841,-48.950,-19.836
-0.481,-0.241,0.934,-13.977,-42.114,-28.687
-0.521,-0.183,0.945,-8.667,-36.255,-39.063
-0.545,-0.129,0.951,-6.409,-30.701,-48.828
-0.537,-0.087,0.954,-6.531,-27.649,-55.054
-0.532,-0.034,0.950,-9.460,-29.663,-59.082
-0.515,0.018,0.921,-13.123,-34.607,-60.791
-0.477,0.090,0.878,-13.428,-38.757,-58.594
-0.447,0.146,0.827,-10.864,-39.368,-55.725
-0.450,0.182,0.796,-9.155,-33.936,-55.115
-0.515,0.232,0.790,-12.878,-21.790,-57.251
-0.629,0.291,0.837,-21.484,-5.005,-62.378
-0.733,0.345,0.901,-30.396,10.315,-67.932
-0.802,0.400,0.953,-38.025,19.470,-69.885
-0.811,0.413,0.981,-41.626,20.813,-66.772
-0.843,0.427,0.990,-40.039,16.907,-58.350
-0.879,0.402,0.992,-34.973,10.071,-45.105
-0.909,0.358,0.986,-30.090,-0.244,-28.381
-0.876,0.292,0.970,-29.541,-11.597,-9.644
-0.847,0.237,0.938,-32.654,-20.752,8.728
-0.846,0.179,0.909,-37.354,-22.705,24.658
-0.819,0.094,0.909,-43.640,-15.503,34.729
-0.787,0.014,0.950,-54.016,-5.493,39.795
-0.765,-0.057,1.008,-65.063,3.662,41.870
-0.760,-0.124,1.090,-71.777,10.254,41.443
-0.742,-0.176,1.144,-72.144,13.672,40.100
-0.715,-0.203,1.170,-64.819,13.489,38.513
-0.678,-0.201,1.185,-48.828,10.864,36.743
-0.644,-0.164,1.170,-26.672,5.615,35.889
-0.630,-0.115,1.144,-3.906,-0.061,34.973
-0.607,-0.073,1.096,13.855,-5.554,31.860
-0.573,-0.037,1.056,23.560,-8.240,25.940
-0.551,-0.000,1.020,26.672,-8.972,17.334
-0.541,0.043,0.972,26.428,-13.977,10.437

2.385,0.583,1.379,-17.517,339.600,-161.194
2.026,0.760,1.958,28.931,374.207,-183.655
1.444,0.925,2.385,75.806,376.160,-202.148
0.809,1.218,2.540,93.018,332.947,-213.684
0.340,1.409,2.576,77.515,242.187,-214.600
0.057,1.488,2.424,58.716,134.460,-191.467
-0.153,1.382,2.129,54.504,42.664,-135.986
-0.193,1.084,1.748,58.289,-16.174,-57.434
-0.047,0.648,1.271,47.424,-58.594,22.705
0.282,0.146,0.849,11.780,-94.299,85.693
0.546,-0.299,0.575,-35.156,-110.046,117.737
0.618,-0.664,0.485,-67.139,-96.191,114.929
0.589,-0.889,0.528,-65.674,-61.646,88.257
0.538,-0.909,0.638,-33.752,-24.231,52.490
0.465,-0.775,0.727,10.620,4.211,19.592
0.372,-0.592,0.779,43.579,20.203,-2.869
0.310,-0.412,0.789,45.288,22.522,-15.015
0.328,-0.261,0.854,23.071,13.977,-19.775
0.332,-0.127,0.970,-0.854,6.104,-21.301
0.293,-0.016,1.119,-10.437,6.348,-20.935
0.265,0.096,1.226,-6.897,12.512,-15.259
0.228,0.172,1.297,0.732,13.306,-6.409
0.170,0.152,1.305,3.357,4.089,5.127
0.148,0.020,1.245,-5.249,-14.954,22.583
0.206,-0.174,1.130,-23.376,-41.138,41.260
0.307,-0.347,1.014,-41.748,-63.660,52.307
0.373,-0.428,0.934,-46.204,-71.472,49.377
0.357,-0.416,0.890,-30.579,-61.218,35.217
0.291,-0.313,0.861,-3.052,-41.077,17.212
0.237,-0.142,0.882,24.780,-20.752,1.953
0.179,0.031,0.913,42.725,-6.531,-7.080
0.073,0.094,0.948,46.875,-1.831,-9.521
0.007,0.030,0.946,35.034,-7.568,-1.404
0.050,-0.058,0.907,12.207,-20.386,13.794
0.119,-0.120,0.877,-7.385,-32.288,25.940
0.145,-0.151,0.868,-14.343,-37.354,29.236
0.152,-0.132,0.852,-9.705,-34.302,26.917
0.166,-0.047,0.841,1.465,-27.283,21.545
0.186,0.066,0.855,15.137,-18.372,15.137
0.190,0.185,0.897,29.114,-8.301,9.888
0.177,0.290,0.962,41.565,1.282,7.507
0.137,0.337,1.033,50.049,8.179,9.705
0.030,0.294,1.066,50.293,9.155,19.836
-0.007,0.146,1.050,38.269,2.075,37.170
0.002,-0.052,0.985,13.000,-13.916,58.350
0.102,-0.197,0.906,-17.944,-35.767,74.951
0.193,-0.290,0.851,-42.847,-52.612,81.482
0.265,-0.333,0.836,-55.298,-59.326,77.637
0.290,-0.296,0.839,-53.223,-56.458,65.063
0.314,-0.198,0.872,-36.438,-45.593,48.340
0.307,-0.082,0.913,-9.521,-30.212,31.555
0.302,0.036,0.948,17.578,-17.395,17.151
0.273,0.137,0.963,35.950,-10.620,8.972
0.230,0.207,0.993,41.321,-9.949,7.874
0.187,0.224,1.015,36.011,-16.602,12.878
0.139,0.211,1.035,22.827,-29.175,23.315
0.131,0.146,1.040,6.409,-45.410,36.987
0.153,0.062,1.015,-8.911,-61.035,51.758
0.215,-0.020,0.986,-18.677,-72.998,63.782
0.291,-0.098,0.968,-19.714,-80.139,70.923
0.335,-0.158,0.937,-12.085,-81.238,72.693
0.361,-0.206,0.915,2.808,-79.041,68.481
0.358,-0.234,0.888,20.386,-74.402,61.340
0.335,-0.245,0.864,35.400,-67.932,51.514
0.325,-0.250,0.855,43.945,-62.866,40.955
0.319,-0.249,0.848,44.800,-60.120,32.227
0.301,-0.247,0.856,39.124,-59.387,24.841
0.271,-0.263,0.873,28.076,-59.875,19.226
0.219,-0.287,0.870,14.282,-60.669,15.869
0.164,-0.317,0.869,0.549,-62.073,13.367
0.133,-0.344,0.870,-10.925,-63.171,11.047
0.120,-0.366,0.877,-18.860,-62.378,10.132
0.089,-0.377,0.876,-22.705,-59.875,9.338
0.065,-0.400,0.863,-23.926,-57.190,8.057
0.040,-0.407,0.844,-24.109,-55.908,7.690
0.030,-0.397,0.829,-25.330,-56.702,5.737
0.040,-0.384,0.792,-28.442,-59.692,2.869
-0.005,-0.363,0.745,-32.227,-62.805,-0.427
-0.065,-0.336,0.720,-35.034,-62.744,-4.211
-0.114,-0.308,0.722,-35.522,-58.777,-7.385
-0.153,-0.281,0.742,-34.241,-52.124,-7.751
-0.192,-0.250,0.768,-31.982,-45.227,-6.775
-0.226,-0.221,0.803,-32.715,-39.734,-7.446
-0.225,-0.177,0.836,-37.598,-36.621,-10.559
-0.221,-0.139,0.870,-43.945,-35.400,-14.587
-0.254,-0.107,0.902,-49.011,-35.095,-18.188
-0.285,-0.080,0.937,-51.575,-36.377,-19.531
-0.301,-0.060,0.957,-49.255,-38.391,-17.883
-0.284,-0.045,0.957,-42.847,-40.527,-14.099
-0.288,-0.035,0.942,-34.485,-42.114,-10.681
-0.294,-0.030,0.929,-29.480,-41.199,-11.047
-0.304,-0.003,0.927,-29.541,-36.804,-14.771
-0.321,0.033,0.937,-31.860,-30.701,-20.264
-0.358,0.058,0.958,-34.119,-24.902,-24.963
-0.380,0.087,0.977,-38.086,-20.752,-27.466
-0.394,0.108,1.001,-43.213,-19.836,-27.649
-0.409,0.112,1.010,-46.509,-22.705,-26.001
-0.417,0.110,1.003,-45.532,-28.015,-24.048
-0.417,0.111,0.971,-38.940,-33.325,-22.461
-0.438,0.130,0.926,-27.222,-35.461,-21.790
-0.472,0.132,0.903,-14.709,-33.081,-21.362
-0.484,0.116,0.896,-9.216,-27.283,-19.714
-0.470,0.128,0.906,-13.977,-20.081,-18.372
-0.475,0.126,0.935,-23.865,-14.648,-18.311
-0.499,0.097,0.976,-33.386,-11.230,-18.188
-0.490,0.065,0.999,-41.199,-10.864,-17.517
-0.482,0.049,1.003,-44.983,-14.221,-16.602
-0.495,0.047,0.995,-41.382,-19.226,-15.991
-0.513,0.061,0.984,-31.677,-23.254,-14.526
-0.534,0.072,0.976,-20.447,-24.902,-13.123
-0.544,0.095,0.970,-12.512,-25.269,-12.756
-0.548,0.115,0.960,-10.254,-25.391,-13.794
-0.567,0.131,0.950,-10.803,-24.841,-15.442
-0.562,0.153,0.949,-12.695,-24.475,-16.052
-0.573,0.180,0.946,-12.451,-24.109,-14.160
-0.580,0.180,0.942,-7.935,-23.254,-9.644
-0.585,0.171,0.930,-1.953,-22.766,-3.235
-0.600,0.156,0.910,1.526,-22.949,3.601
-0.625,0.147,0.889,1.404,-21.484,9.216

-1.332,-0.293,0.958,44.006,86.853,-18.982
-1.291,-0.319,0.959,46.448,91.919,-16.296
-1.191,-0.351,0.969,48.523,93.933,-13.550
-1.094,-0.382,0.985,50.720,92.346,-11.719
-1.077,-0.440,0.953,52.856,89.111,-11.230
-1.106,-0.531,0.883,53.101,85.144,-11.414
-1.140,-0.663,0.759,49.622,75.500,-7.019
-1.161,-0.831,0.557,42.908,59.814,2.258
-1.065,-1.026,0.310,36.072,36.377,19.104
-0.648,-1.141,0.019,36.682,8.789,44.861
0.001,-1.160,-0.334,47.119,-10.315,74.707
0.864,-1.167,-0.632,63.049,-3.601,90.942
1.762,-1.044,-0.728,66.833,40.710,74.402
2.438,-0.728,-0.605,50.903,119.019,19.958
2.748,-0.328,-0.241,30.823,209.290,-57.190
2.805,0.079,0.198,14.465,285.156,-130.005
2.766,0.495,0.606,-0.427,332.825,-178.772
2.694,0.883,0.998,-18.494,352.722,-208.435
2.518,1.231,1.409,-37.170,350.403,-225.952
2.135,1.438,1.796,-43.945,332.031,-242.126
1.690,1.689,2.128,-33.020,305.420,-251.221
1.090,1.861,2.364,-2.258,270.691,-242.981
0.385,2.003,2.367,38.513,219.727,-217.102
-0.163,2.034,2.150,74.768,145.386,-176.331
-0.434,1.894,1.729,95.642,56.152,-114.624
-0.422,1.557,1.246,93.689,-23.743,-30.151
-0.188,0.949,0.829,62.988,-78.491,68.298
0.242,0.226,0.559,3.479,-109.436,155.762
0.611,-0.481,0.400,-62.683,-115.845,204.102
0.783,-1.056,0.351,-106.873,-99.670,202.209
0.775,-1.355,0.405,-111.328,-68.665,160.034
0.688,-1.329,0.505,-76.599,-29.846,97.778
0.548,-1.100,0.604,-20.020,5.920,35.889
0.418,-0.754,0.728,29.785,34.546,-9.949
0.297,-0.468,0.854,55.542,54.382,-34.790
0.251,-0.240,0.976,52.429,59.814,-40.833
0.214,-0.113,1.104,33.386,50.720,-34.119
0.180,-0.073,1.185,14.221,32.532,-20.081
0.173,-0.092,1.182,0.427,10.681,-3.601
0.187,-0.140,1.104,-6.714,-10.864,10.864
0.224,-0.209,1.007,-7.935,-26.733,21.667
0.264,-0.287,0.942,-5.615,-33.813,29.602
0.309,-0.354,0.933,-1.709,-31.921,34.363
0.339,-0.418,0.976,2.869,-23.682,36.133
0.337,-0.464,1.017,5.676,-14.343,33.997
0.311,-0.463,1.024,5.310,-10.254,27.649
0.286,-0.399,0.985,5.554,-11.230,18.738
0.239,-0.324,0.931,9.155,-13.733,9.827
0.202,-0.245,0.868,14.282,-15.686,3.174
0.193,-0.168,0.824,18.677,-16.663,-0.366
0.184,-0.123,0.808,21.362,-14.954,-0.977
0.174,-0.108,0.816,20.386,-11.963,1.648
0.172,-0.099,0.833,14.771,-10.132,5.371
0.160,-0.115,0.859,7.507,-10.376,9.766
0.153,-0.148,0.886,-0.671,-12.451,15.381
0.181,-0.171,0.898,-8.179,-15.625,20.447
0.213,-0.175,0.907,-10.986,-18.799,21.912
0.243,-0.145,0.913,-7.141,-19.226,20.142
0.270,-0.092,0.921,2.808,-16.174,16.235
0.289,-0.035,0.929,16.846,-11.292,11.780
0.302,0.018,0.953,31.921,-6.287,7.690
0.296,0.043,0.980,44.983,-2.441,4.883
0.284,0.059,0.989,53.040,-2.258,3.601
0.257,0.055,0.991,55.237,-7.324,5.188
0.232,0.038,0.974,52.979,-15.686,10.071
0.220,0.009,0.951,46.936,-25.330,16.724
0.228,-0.017,0.925,37.170,-35.339,23.743
0.247,-0.042,0.903,27.222,-44.189,29.541
0.271,-0.065,0.891,17.822,-51.147,33.264
0.294,-0.085,0.881,8.667,-55.054,35.217
0.318,-0.102,0.885,0.305,-56.030,36.621
0.320,-0.150,0.908,-6.653,-55.847,38.757
0.296,-0.211,0.933,-13.977,-54.504,41.199
0.271,-0.260,0.958,-23.010,-55.603,42.297
0.265,-0.290,0.974,-30.334,-60.303,43.152
0.254,-0.316,0.962,-34.546,-66.711,42.969
0.262,-0.327,0.948,-35.828,-73.486,41.992
0.288,-0.320,0.921,-33.630,-78.369,39.795
0.275,-0.301,0.882,-27.222,-80.139,35.828
0.265,-0.290,0.860,-16.418,-78.552,30.701
0.271,-0.273,0.849,-4.089,-73.242,26.550
0.281,-0.271,0.845,7.935,-64.392,24.109
0.276,-0.278,0.861,15.503,-55.420,21.729
0.263,-0.284,0.874,13.611,-49.866,18.372
0.244,-0.290,0.869,2.625,-49.316,14.404
0.222,-0.302,0.865,-13.062,-53.284,11.108
0.177,-0.318,0.852,-30.396,-59.082,9.033
0.102,-0.332,0.838,-45.349,-65.063,6.165
0.086,-0.320,0.842,-52.429,-69.885,3.601
0.081,-0.305,0.855,-47.241,-72.266,3.967
0.071,-0.287,0.866,-34.302,-71.411,5.920
0.086,-0.279,0.859,-21.912,-68.420,7.507
0.087,-0.261,0.843,-16.296,-64.941,6.714
0.064,-0.243,0.821,-19.287,-63.110,2.380
0.017,-0.224,0.798,-28.870,-62.256,-3.052
-0.049,-0.199,0.788,-40.039,-62.561,-7.019
-0.109,-0.183,0.787,-46.936,-63.232,-9.033
-0.135,-0.176,0.786,-48.096,-64.514,-7.385
-0.161,-0.175,0.766,-45.410,-66.711,-3.906
-0.177,-0.170,0.754,-42.786,-67.200,-0.977
-0.194,-0.168,0.746,-43.518,-64.636,1.221
-0.243,-0.168,0.752,-47.791,-58.960,1.404
-0.321,-0.163,0.780,-53.833,-50.659,-0.916
-0.378,-0.159,0.813,-59.570,-42.114,-3.662
-0.424,-0.152,0.858,-64.392,-36.011,-7.202
-0.456,-0.153,0.886,-67.627,-32.532,-11.414
-0.453,-0.144,0.906,-69.214,-32.654,-14.893
-0.443,-0.119,0.911,-66.833,-34.790,-16.907
-0.444,-0.088,0.908,-56.946,-37.964,-16.785
-0.484,-0.072,0.898,-40.955,-41.077,-13.977
-0.504,-0.071,0.884,-25.879,-41.199,-10.498
-0.523,-0.054,0.872,-19.104,-38.269,-9.033
-0.531,-0.039,0.870,-20.630,-33.264,-11.719
-0.570,-0.005,0.892,-26.367,-27.466,-16.907
-0.601,0.013,0.929,-30.273,-22.217,-20.935
-0.595,0.033,0.958,-30.945,-19.775,-21.240
-0.575,0.045,0.983,-28.992,-20.752,-18.677
-0.541,0.055,0.989,-25.024,-25.574,-15.015
-0.519,0.056,0.976,-19.958,-32.959,-11.658

-0.878,-0.481,1.135,6.104,49.744,39.490
-0.839,-0.585,1.082,-5.798,44.006,33.875
-0.809,-0.704,0.998,-6.836,36.133,25.146
-0.757,-0.781,0.832,-0.183,22.888,15.503
-0.668,-0.817,0.599,14.648,4.456,7.324
-0.486,-0.807,0.282,38.208,-12.268,2.808
-0.133,-0.731,-0.075,68.298,-20.569,2.808
0.232,-0.666,-0.400,98.572,-9.155,4.028
0.561,-0.577,-0.621,113.098,28.870,0.061
0.860,-0.507,-0.715,103.271,90.027,-14.709
1.081,-0.419,-0.683,72.021,153.137,-38.696
1.262,-0.302,-0.572,33.691,204.346,-64.514
1.520,-0.109,-0.375,1.953,240.112,-86.975
1.873,0.200,-0.061,-15.076,267.517,-101.868
2.089,0.413,0.274,-13.428,296.387,-102.173
2.142,0.479,0.594,-8.972,324.463,-95.398
2.119,0.529,0.927,-25.940,337.952,-98.694
1.901,0.540,1.224,-58.594,326.599,-112.671
1.733,0.575,1.524,-90.637,295.471,-127.197
1.618,0.703,1.883,-96.252,266.418,-135.681
1.395,0.896,2.280,-57.739,251.038,-145.142
0.897,1.098,2.562,7.141,240.967,-162.231
0.270,1.357,2.575,68.787,200.562,-175.720
-0.190,1.445,2.296,102.356,113.708,-167.175
-0.307,1.361,1.745,98.022,12.939,-114.990
-0.136,1.025,1.141,66.650,-62.988,-33.813
0.190,0.557,0.698,22.949,-105.774,46.509
0.463,0.042,0.448,-20.569,-114.014,98.328
0.566,-0.402,0.422,-52.429,-96.069,114.136
0.565,-0.710,0.506,-61.096,-63.538,101.563
0.529,-0.837,0.605,-45.288,-30.762,74.707
0.502,-0.782,0.677,-20.264,-6.714,44.250
0.445,-0.633,0.733,2.258,9.216,15.564
0.378,-0.477,0.827,17.639,19.531,-5.005
0.330,-0.311,0.958,23.621,25.513,-14.343
0.280,-0.168,1.083,22.278,25.757,-15.686
0.250,-0.067,1.176,17.700,19.531,-12.695
0.222,-0.004,1.206,8.728,6.165,-6.775
0.181,-0.007,1.170,-1.465,-11.902,0.854
0.166,-0.090,1.074,-8.301,-31.433,11.902
0.191,-0.210,0.951,-12.451,-47.668,23.743
0.246,-0.309,0.852,-15.503,-57.800,31.555
0.287,-0.368,0.810,-14.465,-56.702,32.104
0.301,-0.371,0.831,-7.812,-45.044,25.940
0.292,-0.305,0.884,2.197,-28.687,16.541
0.252,-0.196,0.937,10.742,-15.320,6.165
0.204,-0.076,0.990,15.747,-8.606,-1.831
0.136,-0.024,1.021,17.029,-5.676,-3.113
0.095,-0.048,1.006,12.634,-8.728,4.333
0.105,-0.106,0.967,3.357,-19.836,16.724
0.146,-0.156,0.916,-6.348,-32.593,26.123
0.187,-0.183,0.859,-12.085,-39.795,28.748
0.206,-0.161,0.827,-11.414,-39.490,25.146
0.205,-0.084,0.827,-4.578,-32.715,17.517
0.191,0.017,0.858,5.127,-22.888,9.216
0.168,0.106,0.906,14.160,-13.672,2.686
0.184,0.213,0.965,20.569,-5.615,-0.305
0.187,0.281,1.016,25.574,-1.343,1.709
0.198,0.297,1.058,29.358,-0.732,9.644
0.201,0.279,1.076,29.297,-3.540,20.752
0.217,0.225,1.084,24.963,-10.559,33.325
0.248,0.151,1.083,18.311,-20.508,46.448
0.278,0.073,1.067,11.047,-31.799,57.922
0.305,-0.011,1.036,4.333,-42.786,65.796
0.308,-0.098,1.011,-2.014,-53.162,69.885
0.327,-0.152,0.989,-9.583,-63.843,70.679
0.375,-0.173,0.954,-18.188,-74.219,69.519
0.427,-0.175,0.923,-25.818,-82.581,66.284
0.424,-0.187,0.887,-32.410,-88.440,59.509
0.395,-0.199,0.860,-37.598,-91.492,50.476
0.374,-0.200,0.851,-39.246,-90.759,42.847
0.346,-0.197,0.863,-35.278,-87.036,38.086
0.304,-0.184,0.878,-27.161,-82.703,35.034
0.281,-0.159,0.907,-17.822,-79.895,34.485
0.264,-0.154,0.916,-11.536,-79.407,36.011
0.256,-0.157,0.922,-12.817,-80.811,37.903
0.254,-0.180,0.923,-23.010,-84.045,39.001
0.246,-0.211,0.912,-39.307,-87.341,38.269
0.247,-0.238,0.909,-55.969,-89.172,35.767
0.238,-0.254,0.901,-67.871,-89.233,31.067
0.192,-0.259,0.884,-72.266,-87.952,25.208
0.162,-0.241,0.868,-68.176,-86.243,19.348
0.145,-0.227,0.839,-58.533,-81.360,14.038
0.102,-0.220,0.801,-47.729,-75.134,8.667
0.045,-0.194,0.761,-40.100,-69.458,1.526
-0.021,-0.152,0.709,-35.339,-64.758,-8.667
-0.103,-0.092,0.651,-28.625,-61.279,-21.729
-0.157,-0.019,0.603,-15.747,-57.739,-31.738
-0.190,0.044,0.568,2.075,-50.903,-34.180
-0.224,0.076,0.553,18.799,-39.795,-30.151
-0.254,0.083,0.568,25.574,-27.466,-22.461
-0.284,0.063,0.597,16.907,-16.785,-14.771
-0.327,0.023,0.629,-4.089,-8.545,-9.277
-0.348,-0.007,0.684,-30.457,-0.793,-7.690
-0.352,-0.016,0.746,-52.124,5.554,-7.324
-0.353,-0.030,0.815,-64.453,9.705,-4.883
-0.337,-0.008,0.872,-66.528,12.634,-2.014
-0.312,-0.018,0.938,-62.317,12.695,-0.427
-0.250,-0.002,0.973,-54.077,10.498,1.465
-0.230,-0.001,0.991,-42.725,4.822,0.671
-0.260,-0.005,1.002,-30.396,-0.854,-2.502
-0.311,-0.010,1.018,-19.836,-4.333,-6.042
-0.362,-0.010,1.027,-13.062,-6.287,-10.254
-0.405,0.006,1.035,-11.047,-7.446,-14.343
-0.430,0.030,1.037,-12.146,-8.606,-16.907
-0.437,0.060,1.051,-15.747,-10.559,-17.883
-0.438,0.086,1.075,-21.423,-13.611,-16.357
-0.437,0.080,1.099,-27.100,-18.555,-12.512
-0.419,0.063,1.094,-30.884,-25.940,-7.141
-0.417,0.050,1.054,-32.227,-35.156,-3.967
-0.445,0.037,1.011,-29.663,-42.297,-4.639
-0.460,0.046,0.981,-23.621,-42.664,-7.202
-0.475,0.081,0.942,-16.052,-39.673,-10.254
-0.512,0.131,0.914,-8.850,-34.302,-14.160
-0.542,0.187,0.924,-1.526,-28.015,-18.188
-0.554,0.218,0.938,3.967,-23.682,-19.226
-0.539,0.235,0.959,4.150,-23.437,-15.381
-0.493,0.250,0.969,-2.014,-24.963,-9.583
